County,Tract,whNum90,whPer90,blNum90,blPer90,aiNum90,aiPer90,asNum90,asPer90,otNum90,otPer90,hiNum90,hiPer90,0-4Num90,0-4Per90,5-17Num90,5-17Per90,0-17Num90,0-17Per90,18-34Num90,18-34Per90,35-59Num90,35-59Per90,60+Num90,60+Per90,60-64Num90,60-64Per90,65+Num90,65+Per90,acRatio90,whNum00,whPer00,blNum00,blPer00,aiNum00,aiPer00,asNum00,asPer00,otNum00,otPer00,hiNum00,hiPer00,0-4Num00,0-4Per00,5-17Num00,5-17Per00,0-17Num00,0-17Per00,18-34Num00,18-34Per00,35-59Num00,35-59Per00,60+Num00,60+Per00,60-64Num00,60-64Per00,65+Num00,65+Per00,acRatio00,whNum10,whPer10,blNum10,blPer10,aiNum10,aiPer10,asNum10,asPer10,otNum10,otPer10,hiNum10,hiPer10,0-4Num10,0-4Per10,5-17Num10,5-17Per10,0-17Num10,0-17Per10,18-34Num10,18-34Per10,35-59Num10,35-59Per10,60+Num10,60+Per10,60-64Num10,60-64Per10,65+Num10,65+Per10,acRatio10,"Population/square mile, 1990","Population/square mile, 2000","Population/square mile, 2010",area90,area00
Cuyahoga,1522.01,2482,82.77,457,15.23,3,0.1,52,1.73,5,0.18,38,1.27,104,3.48,148,4.94,253,8.43,1073,35.8,784,26.15,888,29.61,138,4.61,750,25,10.87,1860,54.15,1500,43.67,6,0.17,59,1.72,10,0.29,51,1.48,211,6.14,423,12.31,634,18.46,1031,30.01,1207,35.14,563,16.39,100,2.91,463,13.48,4.42,1039,31.16,2149,64.46,15,0.45,42,1.26,89,2.67,68,2.04,214,6.42,420,12.6,634,19.02,841,25.22,1273,38.18,586,17.58,184,5.52,402,12.06,4.26,10346.79,11853.59,11505.06,0.293520986,0.289655052
Cuyahoga,1522.02,4482,97.52,83,1.81,5,0.11,24,0.52,2,0.04,48,1.04,267,5.81,508,11.05,775,16.86,1222,26.59,1181,25.7,1418,30.85,330,7.18,1088,23.67,4.93,3602,78.78,882,19.29,11,0.24,59,1.29,18,0.39,50,1.09,307,6.71,708,15.49,1015,22.2,1060,23.18,1453,31.78,1044,22.84,154,3.37,890,19.47,3.5,2021,46.72,2119,48.98,5,0.12,37,0.86,144,3.33,67,1.55,272,6.29,804,18.59,1076,24.87,859,19.86,1593,36.82,798,18.45,193,4.46,605,13.99,3.02,5292.15,5264.51,4981.25,0.877526147,0.86845611
Cuyahoga,1523.01,2443,84.85,356,12.37,2,0.07,69,2.4,9,0.3,45,1.56,88,3.04,153,5.31,240,8.34,1076,37.35,835,28.99,729,25.32,159,5.51,570,19.81,10.98,1540,58.64,1004,38.23,2,0.08,70,2.67,10,0.38,40,1.52,131,4.99,211,8.04,342,13.02,806,30.69,962,36.63,516,19.65,118,4.49,398,15.16,6.68,1103,40.58,1530,56.29,6,0.22,18,0.66,61,2.24,36,1.32,142,5.22,259,9.53,401,14.75,754,27.74,1004,36.94,559,20.57,182,6.7,377,13.87,5.78,13623.92,12423.87,12859.13,0.214622517,0.211466303
Cuyahoga,1523.02,4379,99.32,10,0.23,0,0,10,0.23,10,0.23,22,0.5,255,5.78,589,13.36,844,19.14,961,21.8,1175,26.65,1429,32.41,304,6.89,1125,25.52,4.22,4107,94.74,207,4.78,1,0.02,17,0.39,3,0.07,39,0.9,280,6.46,716,16.52,996,22.98,883,20.37,1381,31.86,1075,24.8,152,3.51,923,21.29,3.35,2741,64.68,1359,32.07,8,0.19,30,0.71,100,2.36,66,1.56,272,6.42,816,19.25,1088,25.67,856,20.2,1461,34.47,833,19.66,188,4.44,645,15.22,2.9,6705.72,6593.17,6445.64,0.660779156,0.657498375
Cuyahoga,1523.03,4250,95.96,127,2.87,5,0.11,42,0.95,5,0.11,31,0.7,277,6.25,636,14.36,913,20.61,1000,22.58,1246,28.13,1270,28.68,305,6.89,965,21.79,3.85,3416,85.76,501,12.58,3,0.08,55,1.38,8,0.2,31,0.78,218,5.47,560,14.06,778,19.53,815,20.46,1352,33.94,1038,26.06,195,4.9,843,21.16,4.12,2153,57.47,1442,38.49,4,0.11,51,1.36,96,2.56,62,1.66,204,5.45,686,18.31,890,23.76,652,17.41,1333,35.58,871,23.25,217,5.79,654,17.46,3.21,3375.07,3035.2,2854.6,1.321454074,1.312269079
Cuyahoga,1524,2071,98.76,24,1.14,1,0.05,1,0.05,0,0,18,0.86,162,7.73,346,16.5,508,24.23,542,25.85,545,25.99,502,23.94,73,3.48,429,20.46,3.13,1706,83.06,311,15.14,0,0,13,0.63,24,1.17,32,1.56,144,7.01,395,19.23,539,26.24,438,21.32,737,35.88,340,16.55,62,3.02,278,13.53,2.81,998,50.69,905,45.96,3,0.15,17,0.86,46,2.34,18,0.91,113,5.74,394,20.01,507,25.75,374,18.99,788,40.02,300,15.24,85,4.32,215,10.92,2.88,8736.93,8557.77,8203.63,0.242075878,0.240015658
Cuyahoga,1525.01,3884,96.35,74,1.84,3,0.07,67,1.66,3,0.07,42,1.04,244,6.05,509,12.63,753,18.68,941,23.34,949,23.54,1388,34.44,276,6.85,1112,27.59,4.35,3341,89.14,324,8.64,9,0.24,65,1.73,9,0.24,40,1.07,226,6.03,536,14.3,762,20.33,688,18.36,1110,29.62,1188,31.69,107,2.85,1081,28.84,3.92,1905,52.73,1594,44.12,10,0.28,37,1.02,67,1.85,63,1.74,189,5.23,659,18.24,848,23.47,662,18.32,1241,34.35,862,23.86,147,4.07,715,19.79,3.26,7367.41,6850.18,6603.44,0.552840143,0.547139361
Cuyahoga,1525.02,2617,94.24,144,5.19,5,0.18,6,0.22,5,0.18,13,0.47,165,5.94,385,13.86,550,19.81,786,28.3,711,25.6,730,26.29,120,4.32,610,21.97,4.05,1955,74.11,642,24.34,5,0.19,19,0.72,17,0.64,36,1.36,175,6.63,452,17.13,627,23.77,623,23.62,870,32.98,518,19.64,78,2.96,440,16.68,3.21,1125,43.77,1347,52.41,5,0.19,13,0.51,80,3.11,45,1.75,146,5.68,494,19.22,640,24.9,538,20.93,928,36.11,464,18.06,111,4.32,353,13.74,3.02,1917.99,1821.98,1775.02,1.454647834,1.447869905
Cuyahoga,1526.03,1139,84.43,182,13.49,0,0,17,1.26,11,0.82,26,1.93,96,7.12,214,15.86,310,22.98,400,29.65,375,27.8,264,19.57,57,4.23,207,15.34,3.35,626,47.79,658,50.23,1,0.08,19,1.45,6,0.46,10,0.76,76,5.8,302,23.05,378,28.85,274,20.92,468,35.73,190,14.51,42,3.21,148,11.3,2.47,255,23.94,742,69.67,5,0.47,11,1.03,52,4.88,13,1.22,80,7.51,191,17.93,271,25.45,238,22.35,406,38.12,150,14.08,44,4.13,106,9.95,2.93,1881.37,1826.98,1485.29,0.730850391,0.717030674
Cuyahoga,1526.04,4028,82,847,17.24,3,0.06,32,0.65,2,0.04,17,0.35,234,4.76,547,11.14,781,15.9,1132,23.05,1192,24.27,1807,36.79,306,6.23,1501,30.56,5.29,3065,65.07,1587,33.69,9,0.19,29,0.62,20,0.42,62,1.32,239,5.07,666,14.14,905,19.21,796,16.9,1420,30.15,1589,33.74,252,5.35,1337,28.39,4.2,1846,41.92,2411,54.75,7,0.16,28,0.64,111,2.53,72,1.64,202,4.58,610,13.84,811,18.42,643,14.59,1555,35.3,1395,31.69,358,8.13,1037,23.56,4.43,5750.4,5513.93,5155.6,0.857157763,0.854201447
Cuyahoga,1526.05,523,46.41,584,51.82,3,0.27,10,0.89,7,0.62,23,2.04,118,10.47,202,17.92,320,28.39,377,33.45,322,28.57,108,9.58,29,2.57,79,7.01,2.52,269,23.27,862,74.57,5,0.43,9,0.78,11,0.95,22,1.9,115,9.95,262,22.66,377,32.61,357,30.88,336,29.07,86,7.44,23,1.99,63,5.45,2.07,102,10.32,860,87.04,1,0.1,6,0.61,19,1.92,12,1.21,84,8.5,215,21.76,299,30.26,278,28.14,312,31.58,99,10.02,34,3.44,65,6.58,2.3,10301.92,10567.01,9031.32,0.111629677,0.109397083
Cuyahoga,1526.06,759,20.18,2974,79.07,7,0.19,11,0.29,10,0.27,19,0.51,423,11.25,915,24.33,1338,35.58,1268,33.71,947,25.18,208,5.54,63,1.68,145,3.86,1.81,377,12,2736,87.11,8,0.25,10,0.32,10,0.32,35,1.11,337,10.73,820,26.11,1157,36.84,803,25.57,948,30.18,233,7.42,72,2.29,161,5.13,1.71,118,5.13,2099,91.6,13,0.57,4,0.17,58,2.53,26,1.14,276,12.04,571,24.92,847,36.97,535,23.35,667,29.09,243,10.59,70,3.06,173,7.53,1.71,5678.13,4742.09,3460.19,0.665712127,0.662365955
Cuyahoga,1527.01,1064,42.89,1394,56.19,8,0.32,13,0.52,2,0.08,20,0.81,42,1.69,156,6.29,198,7.98,282,11.37,689,27.77,1312,52.89,215,8.67,1097,44.22,11.53,412,16.47,2075,82.97,1,0.04,9,0.36,4,0.16,28,1.12,53,2.12,185,7.4,238,9.52,179,7.16,838,33.51,1246,49.82,219,8.76,1027,41.06,9.51,207,9.17,2002,88.7,6,0.27,5,0.22,37,1.64,14,0.62,38,1.68,120,5.32,158,7,157,6.96,783,34.69,1159,51.35,321,14.22,838,37.13,13.28,7579.55,7640.65,6895.22,0.329966819,0.32732814
Cuyahoga,1527.02,1685,61.63,999,36.54,0,0,36,1.32,14,0.51,28,1.02,200,7.32,414,15.14,614,22.46,692,25.31,791,28.93,637,23.3,145,5.3,492,18,3.45,888,32.49,1827,66.85,1,0.04,13,0.48,4,0.15,14,0.51,164,6,566,20.71,730,26.71,508,18.59,1050,38.42,445,16.29,80,2.93,365,13.36,2.74,481,19.4,1913,77.14,5,0.2,9,0.36,72,2.9,29,1.17,120,4.84,448,18.06,568,22.9,483,19.48,929,37.46,500,20.16,180,7.26,320,12.9,3.37,3376.72,3375.48,3063,0.817953517,0.809661447
Cuyahoga,1527.03,1643,76.99,438,20.52,0,0,50,2.34,3,0.14,17,0.8,156,7.31,320,15,476,22.31,567,26.57,660,30.93,431,20.2,99,4.64,332,15.56,3.48,1289,66.58,600,30.99,3,0.15,33,1.7,11,0.57,23,1.19,105,5.42,265,13.69,370,19.11,410,21.18,700,36.16,456,23.55,90,4.65,366,18.9,4.23,793,46.86,830,49.01,1,0.06,15,0.89,54,3.19,35,2.07,84,4.96,217,12.83,301,17.8,296,17.5,605,35.72,490,28.98,118,6.98,372,22,4.62,2966.74,2691.48,2353.62,0.725038257,0.719308062
Cuyahoga,1531.03,2757,98.29,5,0.18,2,0.07,29,1.03,12,0.43,19,0.68,119,4.24,450,16.04,569,20.29,562,20.04,934,33.3,740,26.38,228,8.13,512,18.25,3.93,2619,97.83,9,0.34,3,0.11,39,1.46,7,0.26,31,1.16,122,4.56,386,14.42,508,18.98,431,16.1,1013,37.84,725,27.08,158,5.9,567,21.18,4.27,2418,95.46,19,0.75,0,0,51,2.01,45,1.78,83,3.28,132,5.21,344,13.58,476,18.79,421,16.62,930,36.72,706,27.88,181,7.15,525,20.73,4.32,2752.03,2626.45,2485.17,1.026151604,1.01924761
Cuyahoga,1531.04,3384,99.06,5,0.15,2,0.06,16,0.47,9,0.26,48,1.41,247,7.23,627,18.35,874,25.59,818,23.95,966,28.28,758,22.19,158,4.63,600,17.56,2.91,3143,99.02,10,0.32,3,0.09,15,0.47,3,0.09,44,1.39,218,6.87,645,20.32,863,27.19,607,19.12,1194,37.62,510,16.07,86,2.71,424,13.36,2.68,3009,96.01,27,0.86,4,0.13,25,0.8,69,2.2,114,3.64,213,6.8,509,16.24,722,23.04,673,21.48,1212,38.69,526,16.79,188,6,338,10.79,3.34,5513.18,5122.61,5058.28,0.628312517,0.619606108
Cuyahoga,1531.05,3956,98.21,20,0.5,6,0.15,35,0.87,11,0.27,36,0.89,198,4.92,477,11.84,675,16.76,1010,25.07,1112,27.61,1231,30.56,265,6.58,966,23.98,4.97,3748,94.84,57,1.44,4,0.1,121,3.06,22,0.56,72,1.82,262,6.63,512,12.96,774,19.59,958,24.24,1266,32.03,954,24.14,157,3.97,797,20.17,4.11,3508,91.33,148,3.85,4,0.1,83,2.16,98,2.55,142,3.7,212,5.52,575,14.97,787,20.49,901,23.46,1299,33.82,854,22.24,215,5.6,639,16.64,3.88,6333.65,6214.15,6039.61,0.641652128,0.635968202
Cuyahoga,1531.06,3927,98.82,2,0.05,0,0,41,1.03,4,0.1,20,0.5,253,6.37,562,14.14,815,20.51,841,21.16,1249,31.43,1069,26.9,245,6.17,824,20.73,3.88,3831,97.68,17,0.43,4,0.1,56,1.43,14,0.36,64,1.63,225,5.74,738,18.82,963,24.55,638,16.27,1400,35.7,921,23.48,166,4.23,755,19.25,3.07,3555,95.95,29,0.78,4,0.11,56,1.51,61,1.65,98,2.65,220,5.94,623,16.82,843,22.75,703,18.97,1339,36.14,820,22.13,231,6.23,589,15.9,3.4,5253.32,5184.58,4897.73,0.760281117,0.756474001
Cuyahoga,1531.07,3705,97.37,10,0.26,4,0.11,78,2.05,8,0.21,38,1,196,5.15,495,13.01,691,18.16,810,21.29,1243,32.67,1061,27.88,265,6.96,796,20.92,4.51,3747,97.4,22,0.57,5,0.13,55,1.43,18,0.47,53,1.38,212,5.51,582,15.13,794,20.64,623,16.19,1410,36.65,1020,26.51,207,5.38,813,21.13,3.85,3404,94.08,80,2.21,7,0.19,58,1.6,69,1.91,120,3.32,220,6.08,508,14.04,728,20.13,562,15.54,1351,37.35,976,26.99,233,6.44,743,20.55,3.97,2286.16,2311.4,2173.65,1.680984708,1.664362949
Cuyahoga,1541,2297,97.87,6,0.26,0,0,32,1.36,12,0.51,42,1.79,179,7.63,407,17.34,586,24.97,615,26.2,594,25.31,552,23.52,83,3.54,469,19.98,3.01,2232,95.14,73,3.11,4,0.17,17,0.72,20,0.85,60,2.56,169,7.2,507,21.61,676,28.82,550,23.44,742,31.63,378,16.12,71,3.03,307,13.09,2.47,1374,63.06,721,33.09,7,0.32,10,0.46,67,3.07,82,3.76,151,6.93,500,22.95,651,29.88,489,22.44,742,34.05,297,13.63,101,4.64,196,8.99,2.35,10323.02,10318.62,9584.09,0.231424525,0.227355948
Cuyahoga,1542,1545,96.8,37,2.32,1,0.06,9,0.56,4,0.25,16,1,100,6.27,218,13.66,318,19.92,526,32.96,394,24.69,358,22.43,67,4.2,291,18.23,4.02,1541,92.11,114,6.81,2,0.12,6,0.36,10,0.6,21,1.26,98,5.86,315,18.83,413,24.69,440,26.3,554,33.11,266,15.9,53,3.17,213,12.73,3.05,867,57,611,40.17,2,0.13,8,0.53,33,2.17,37,2.43,97,6.38,292,19.2,389,25.58,355,23.34,540,35.5,237,15.58,66,4.34,171,11.24,2.91,3233.65,3389.66,3081.69,0.498507878,0.493559909
Cuyahoga,1543,91,6.05,1404,93.35,5,0.33,3,0.2,1,0.07,8,0.53,121,8.05,342,22.74,463,30.78,386,25.66,486,32.31,169,11.24,55,3.66,114,7.58,2.25,76,5.54,1294,94.31,0,0,1,0.07,1,0.07,7,0.51,101,7.36,325,23.69,426,31.05,237,17.27,494,36.01,215,15.67,79,5.76,136,9.91,2.22,27,2.49,1038,95.67,2,0.18,3,0.28,15,1.38,6,0.55,75,6.91,224,20.65,299,27.56,198,18.25,319,29.4,269,24.79,69,6.36,200,18.43,2.63,2253.47,2055.69,1625.67,0.670965223,0.667415142
Cuyahoga,1544,3187,98.61,23,0.71,4,0.12,14,0.43,4,0.12,34,1.05,221,6.84,601,18.6,822,25.43,905,28,890,27.54,615,19.03,128,3.96,487,15.07,2.93,3008,92.78,170,5.24,7,0.22,39,1.2,18,0.56,56,1.73,244,7.53,642,19.8,886,27.33,777,23.97,1103,34.02,476,14.68,97,2.99,379,11.69,2.66,1753,61.27,958,33.48,9,0.31,38,1.33,103,3.6,76,2.66,161,5.63,643,22.47,804,28.1,618,21.6,1010,35.3,429,14.99,148,5.17,281,9.82,2.56,3681.39,3692.78,3258.8,0.887164902,0.87792926
Cuyahoga,1545.01,3846,99.23,7,0.18,7,0.18,11,0.28,5,0.13,30,0.77,230,5.93,557,14.37,787,20.3,966,24.92,984,25.39,1139,29.39,226,5.83,913,23.56,3.93,3755,96.93,73,1.88,4,0.1,31,0.8,11,0.28,39,1.01,218,5.63,640,16.52,858,22.15,741,19.13,1250,32.27,1025,26.46,125,3.23,900,23.23,3.52,2755,75.36,742,20.3,2,0.05,58,1.59,99,2.71,74,2.02,205,5.61,598,16.36,803,21.96,685,18.74,1182,32.33,986,26.97,181,4.95,805,22.02,3.55,4513.01,4510.68,4256.85,0.86549775,0.858850302
Cuyahoga,1545.02,2972,93.22,175,5.49,6,0.19,27,0.85,8,0.25,29,0.91,193,6.05,416,13.05,609,19.1,781,24.5,874,27.42,924,28.98,228,7.15,696,21.83,4.23,2630,85.11,354,11.46,4,0.13,77,2.49,25,0.81,51,1.65,166,5.37,456,14.76,622,20.13,581,18.8,1107,35.83,780,25.25,113,3.66,667,21.59,3.97,1888,60.51,1038,33.27,9,0.29,78,2.5,107,3.43,78,2.5,207,6.63,453,14.52,660,21.15,717,22.98,1091,34.97,652,20.89,148,4.74,504,16.15,3.73,2431.58,2356.83,2379.72,1.323008085,1.311081684
Cuyahoga,1546.01,4800,98.1,43,0.88,0,0,42,0.86,8,0.16,41,0.84,295,6.03,697,14.24,992,20.27,1187,24.26,1215,24.83,1499,30.64,275,5.62,1224,25.02,3.93,4437,93.81,222,4.69,6,0.13,48,1.01,17,0.36,75,1.59,296,6.26,753,15.92,1049,22.18,927,19.6,1503,31.78,1251,26.45,156,3.3,1095,23.15,3.51,3218,68.77,1205,25.76,6,0.13,118,2.51,133,2.84,111,2.37,268,5.73,836,17.87,1105,23.6,952,20.35,1595,34.09,1028,21.96,271,5.78,757,16.18,3.24,5094.85,4925.13,4872.95,0.968428904,0.960381562
Cuyahoga,1546.03,3352,99.41,10,0.3,0,0,10,0.3,0,0,24,0.71,170,5.04,474,14.06,644,19.1,783,23.22,939,27.85,1006,29.83,254,7.53,752,22.3,4.24,3136,96.73,64,1.97,8,0.25,22,0.68,12,0.37,26,0.8,216,6.66,481,14.84,697,21.5,705,21.75,1028,31.71,812,25.04,108,3.33,704,21.71,3.65,2369,76.35,651,20.98,2,0.06,27,0.87,54,1.74,56,1.8,203,6.54,588,18.95,791,25.49,594,19.14,1105,35.61,613,19.76,148,4.77,465,14.99,2.92,6921.75,6654.9,6369.57,0.49062737,0.487160039
Cuyahoga,1546.04,4382,99.41,3,0.07,1,0.02,17,0.39,5,0.11,23,0.52,282,6.4,595,13.5,877,19.9,1038,23.55,1137,25.79,1356,30.76,381,8.64,975,22.12,4.03,4052,97.36,54,1.3,1,0.02,46,1.11,9,0.22,32,0.77,232,5.57,660,15.86,892,21.43,829,19.92,1280,30.75,1161,27.89,164,3.94,997,23.95,3.67,3031,74.86,890,21.98,3,0.07,54,1.33,71,1.75,96,2.37,245,6.05,764,18.87,1009,24.92,840,20.75,1369,33.81,831,20.52,177,4.37,654,16.15,3.01,8100.78,7648.69,7441.03,0.546984364,0.544145132
Cuyahoga,1547,316,9.51,2980,89.68,13,0.39,7,0.21,7,0.21,19,0.57,266,8,718,21.61,984,29.61,902,27.14,1047,31.51,390,11.73,139,4.18,251,7.55,2.38,186,6.19,2785,92.74,13,0.43,10,0.33,9,0.3,21,0.7,200,6.66,673,22.41,873,29.07,601,20.01,1048,34.9,481,16.02,155,5.16,326,10.86,2.44,76,2.94,2432,93.93,3,0.12,1,0.04,77,2.97,40,1.54,167,6.45,524,20.25,691,26.71,479,18.51,840,32.44,578,22.34,163,6.3,415,16.04,2.74,4161.26,3760.54,3242.41,0.803122131,0.798556207
Cuyahoga,1551.01,3042,97,10,0.32,1,0.03,82,2.61,1,0.03,21,0.67,209,6.66,622,19.83,831,26.5,606,19.32,1128,35.97,571,18.21,168,5.36,403,12.85,2.77,4389,92.5,79,1.66,1,0.02,272,5.73,4,0.08,19,0.4,269,5.67,1122,23.65,1391,29.32,586,12.35,1954,41.18,814,17.15,225,4.74,589,12.41,2.41,4727,89.84,94,1.78,5,0.1,376,7.14,60,1.14,65,1.24,183,3.48,971,18.45,1154,21.93,630,11.97,2058,39.11,1420,26.99,435,8.27,985,18.72,3.56,795.93,1204.3,1335.45,3.966429209,3.940044979
Cuyahoga,1551.02,3082,99,9,0.29,1,0.03,21,0.67,0,0,20,0.64,127,4.08,441,14.17,568,18.25,591,18.98,955,30.68,999,32.09,267,8.58,732,23.51,4.48,3196,95.77,34,1.02,1,0.03,105,3.15,1,0.03,17,0.51,162,4.85,614,18.4,776,23.25,382,11.45,1166,34.94,1013,30.35,180,5.39,833,24.96,3.3,2841,92.92,62,2.02,5,0.15,103,3.37,47,1.53,50,1.64,123,4.01,532,17.39,654,21.4,431,14.09,1090,35.65,882,28.87,201,6.59,681,22.28,3.67,2613.22,2801.26,2566.2,1.198904034,1.191250641
Cuyahoga,1561.01,1068,99.26,0,0,0,0,8,0.74,0,0,14,1.3,49,4.55,156,14.5,205,19.05,196,18.22,311,28.9,364,33.83,76,7.06,288,26.77,4.25,1398,98.52,0,0,0,0,19,1.34,2,0.14,5,0.35,70,4.93,286,20.16,356,25.09,201,14.16,522,36.79,340,23.97,54,3.81,286,20.16,2.99,1359,96.93,8,0.57,0,0,19,1.36,16,1.14,24,1.71,62,4.42,265,18.9,327,23.32,207,14.76,527,37.59,341,24.32,84,5.99,257,18.33,3.29,308.27,406.54,401.67,3.53586142,3.490446686
Cuyahoga,1561.02,5359,98.8,20,0.37,2,0.04,40,0.74,3,0.06,32,0.59,279,5.14,895,16.5,1174,21.64,1014,18.69,1682,31.01,1554,28.65,399,7.36,1155,21.29,3.62,5565,97.8,43,0.76,0,0,74,1.3,8,0.14,53,0.93,277,4.87,1082,19.02,1359,23.88,728,12.79,2130,37.43,1473,25.88,246,4.32,1227,21.56,3.19,5533,96.55,22,0.38,4,0.07,117,2.04,55,0.96,53,0.92,244,4.26,1066,18.6,1310,22.86,713,12.44,2188,38.18,1520,26.53,386,6.74,1134,19.79,3.37,889.84,933.48,940.2,6.13143936,6.095477839
Cuyahoga,1601,2198,99.46,2,0.09,4,0.18,1,0.05,5,0.23,23,1.04,163,7.38,428,19.37,591,26.74,500,22.62,779,35.25,340,15.39,118,5.34,222,10.05,2.74,2074,97.97,29,1.37,2,0.09,9,0.43,3,0.14,23,1.09,148,6.99,426,20.12,574,27.11,403,19.04,819,38.69,321,15.17,81,3.83,240,11.34,2.69,1889,96.08,39,1.98,4,0.2,16,0.81,18,0.92,34,1.73,118,6,397,20.19,515,26.2,383,19.48,749,38.1,319,16.23,125,6.36,194,9.87,2.82,5154.45,4937.54,4585.36,0.433217899,0.428755735
Cuyahoga,1602,2542,97.62,15,0.58,6,0.23,25,0.96,16,0.61,35,1.34,147,5.65,457,17.55,604,23.2,797,30.61,726,27.88,477,18.32,89,3.42,388,14.9,3.31,2336,96.69,25,1.03,6,0.25,44,1.82,5,0.21,65,2.69,115,4.76,391,16.18,506,20.94,777,32.16,813,33.65,320,13.25,76,3.15,244,10.1,3.77,2065,89.12,100,4.32,5,0.22,44,1.9,103,4.45,120,5.18,150,6.47,287,12.39,437,18.86,854,36.86,757,32.67,269,11.61,84,3.63,185,7.98,4.3,13470.07,12497.58,11985.46,0.195915834,0.193317481
Cuyahoga,1603,2248,99.43,0,0,2,0.09,3,0.13,8,0.35,30,1.33,175,7.74,468,20.7,643,28.44,677,29.94,648,28.66,293,12.95,79,3.49,214,9.46,2.52,2120,98.51,8,0.37,0,0,11,0.51,13,0.6,31,1.44,147,6.83,390,18.12,537,24.95,669,31.09,723,33.6,223,10.36,44,2.04,179,8.32,3.01,1850,91.45,51,2.52,12,0.59,49,2.42,61,3.02,82,4.05,115,5.68,372,18.39,487,24.07,581,28.72,729,36.04,226,11.17,87,4.3,139,6.87,3.15,10689.79,10174.45,9564.55,0.214316652,0.211510235
Cuyahoga,1604,3880,98.33,24,0.61,0,0,39,0.99,3,0.08,41,1.04,299,7.58,709,17.97,1008,25.54,1283,32.51,1151,29.17,504,12.77,150,3.8,354,8.97,2.91,3613,97.18,46,1.24,7,0.19,33,0.89,19,0.51,103,2.77,265,7.13,623,16.76,888,23.88,1143,30.74,1278,34.37,409,11.01,95,2.56,314,8.45,3.19,3064,90.2,121,3.56,9,0.26,56,1.65,147,4.33,121,3.56,199,5.86,557,16.4,756,22.25,997,29.35,1254,36.91,390,11.48,137,4.03,253,7.45,3.49,8933.77,8417.58,7690.83,0.446284156,0.441694828
Cuyahoga,1605,4212,98.25,35,0.82,5,0.12,23,0.54,12,0.28,45,1.05,237,5.53,636,14.83,873,20.36,1052,24.54,1065,24.84,1297,30.26,161,3.76,1136,26.5,3.91,4098,96.74,72,1.7,6,0.14,41,0.97,19,0.45,55,1.3,198,4.67,553,13.05,751,17.73,744,17.56,1251,29.53,1490,35.18,140,3.31,1350,31.87,4.64,3406,90.54,158,4.2,10,0.27,85,2.26,103,2.74,102,2.71,175,4.65,444,11.8,619,16.45,730,19.4,1171,31.13,1242,33.01,242,6.43,1000,26.58,5.08,8812.98,8709.01,7734.49,0.491547694,0.48644159
Cuyahoga,1606.01,4934,93.86,157,2.99,12,0.23,135,2.57,19,0.36,98,1.86,83,1.58,184,3.5,267,5.08,1833,34.87,1674,31.84,1483,28.21,336,6.39,1147,21.82,18.68,4681,90.28,233,4.49,11,0.21,234,4.51,26,0.5,108,2.08,100,1.93,150,2.89,250,4.82,1708,32.94,1848,35.64,1379,26.6,265,5.11,1114,21.49,19.74,4127,83.11,442,8.9,11,0.22,193,3.89,193,3.89,229,4.61,123,2.48,171,3.44,294,5.92,1632,32.86,1739,35.02,1301,26.2,370,7.45,931,18.75,15.89,25167.59,24820.88,23772.51,0.212773651,0.208879754
Cuyahoga,1606.02,3166,94.96,60,1.8,21,0.63,49,1.47,38,1.14,89,2.67,190,5.7,503,15.09,693,20.79,1364,40.91,799,23.97,478,14.34,110,3.3,368,11.04,3.81,3186,90.51,189,5.37,19,0.54,74,2.1,52,1.48,110,3.13,194,5.51,501,14.23,695,19.74,1436,40.8,1050,29.83,339,9.64,72,2.05,267,7.59,4.06,2222,75.53,428,14.55,14,0.48,96,3.26,182,6.19,198,6.73,177,6.02,370,12.58,547,18.59,1060,36.03,1014,34.47,321,10.91,103,3.5,218,7.41,4.38,13673.09,14435.89,12065.45,0.250345752,0.243836616
Cuyahoga,1607,1555,97.97,7,0.47,6,0.38,10,0.65,8,0.53,28,1.79,69,4.35,177,11.18,247,15.53,732,46.12,380,23.95,228,14.4,54,3.43,174,10.97,5.44,1618,94.9,52,3.05,5,0.29,15,0.88,15,0.88,49,2.87,71,4.16,170,9.97,241,14.13,759,44.52,546,32.02,159,9.33,54,3.17,105,6.16,6.07,1421,87.39,110,6.77,6,0.37,28,1.72,61,3.75,68,4.18,73,4.49,115,7.07,188,11.56,783,48.15,491,30.2,164,10.09,60,3.69,104,6.4,7.65,8804.57,9454.51,9016.45,0.183313893,0.180133726
Cuyahoga,1608,1366,98.79,2,0.11,2,0.14,8,0.56,6,0.4,16,1.12,88,6.36,187,13.5,274,19.85,538,38.91,378,27.33,193,13.91,45,3.22,148,10.69,4.04,1109,97.54,12,1.06,2,0.18,9,0.79,5,0.44,9,0.79,66,5.8,165,14.51,231,20.32,393,34.56,402,35.36,111,9.77,21,1.85,90,7.92,3.92,923,94.28,16,1.63,2,0.2,11,1.12,27,2.76,22,2.25,45,4.6,97,9.91,142,14.5,352,35.96,369,37.69,116,11.85,55,5.62,61,6.23,5.89,8494.54,6987.58,6016.57,0.16481175,0.162928187
